#Position (bp)	mapping quality
1.591841765E9	25.450560448358686
1.598096546E9	27.16765285996055
1.604351327E9	26.56273858921162
1.610606108E9	28.575320627215838
1.616860889E9	26.742210156105386
1.62311567E9	27.559498956158663
1.629370451E9	28.0367290034133
1.635625232E9	10.003557147413096
1.641880013E9	28.749598031173093
1.648134794E9	27.384230103487646
1.654389575E9	25.84313576108487
1.660644356E9	24.546148544770183
1.666899137E9	5.9527495199818725
1.673153918E9	27.49881154499151
1.679408699E9	22.666460268317852
1.68566348E9	23.496899051034895
1.691918261E9	27.529891304347824
1.698173042E9	27.0356275597115
1.704427823E9	29.362954515548928
1.710682604E9	27.51962160341343
1.716937385E9	25.691831448606987
1.723192166E9	27.89932390205102
1.729446947E9	3.069002699319019
1.735701728E9	24.21790466120363
1.741956509E9	20.31859285399206
1.74821129E9	20.147983793169978
1.754466071E9	25.163050679032793
1.760720852E9	20.520800421274355
1.766975633E9	28.348561094511716
1.773230414E9	22.527129213366756
1.779485195E9	17.14396014449605
1.7833988615E9	23.194990896010797
1.786526252E9	23.57475915803461
1.791994757E9	26.880507382235763
1.798249538E9	19.55566390378677
1.804504319E9	26.679311199207135
1.8107591E9	24.686349570200573
1.817013881E9	28.538141842069983
1.823268662E9	25.940521019136334
1.829523443E9	29.491883382401046
1.835778224E9	22.13149744920906
1.842033005E9	26.343988617500592
1.848287786E9	28.822662277037985
1.854542567E9	21.577524226320726
1.860797348E9	22.17212496043244
1.867052129E9	28.81906005221932
1.87330691E9	28.05742652048141
1.879561691E9	23.65694704049844
1.885816472E9	26.151414564395875
1.892071253E9	25.058624236190937
1.898326034E9	27.702892037644073
1.904580815E9	26.24891637851264
1.910835596E9	29.317560595001385
1.917090377E9	28.089861366293636
1.9230791755E9	25.885039494357436
1.926206566E9	28.143190921228303
1.929599939E9	24.983034946446722
1.93585472E9	24.459733177524587
1.942109501E9	25.51438574156588
1.948364282E9	26.1558577883255
1.954619063E9	19.034933605720123
1.960873844E9	28.74218434068498
1.967128625E9	26.89363210892072
1.973383406E9	22.566310581967436
1.979638187E9	12.860995741548814
1.985892968E9	6.375954056137036
1.992147749E9	28.649124775583484
1.99840253E9	19.9741274909171
2.004657311E9	25.822794023205034
2.010912092E9	19.521297089041095
2.017166873E9	24.098299032045862
2.023421654E9	22.74477250291663
2.029676435E9	26.397487810924716
2.035931216E9	28.1635729239358
2.042185997E9	14.07946889275972
2.048440778E9	24.115026275568955
2.054695559E9	3.2107103036904294
2.06095034E9	24.965191562021985
2.0652155195E9	30.026025661564454
2.06834291E9	16.6597106055537
2.073459902E9	26.357935810068145
2.079714683E9	22.591405788541053
2.085969464E9	19.673531888829338
2.092224245E9	25.280883304074656
2.098479026E9	25.810041234815557
2.104733807E9	26.377476287669587
2.110988588E9	20.081917938931298
2.117243369E9	26.652761701930643
2.12349815E9	25.958752477469055
2.129752931E9	4.681728852279902
2.136007712E9	5.645572890939074
2.142262493E9	25.703454276723562
2.145843736E9	31.28882079085391
2.1489711265E9	9.833735248845562
2.154772055E9	18.54990118577075
2.161026836E9	26.047057203195298
2.167281617E9	23.35954126270986
2.173536398E9	27.472053538232743
2.179791179E9	25.39151733204179
2.18604596E9	12.384885923729511
2.192300741E9	27.002283015154497
2.198555522E9	12.941840580297443
2.204810303E9	22.003257927169344
2.2088646815E9	30.683114812189935
2.211992072E9	16.747125591429484
2.217319865E9	27.9841259598632
2.223574646E9	27.282158239224064
2.229829427E9	29.814832031734227
2.236084208E9	19.11741491979971
2.242338989E9	25.04033567948024
2.24859377E9	26.55267252617856
2.254848551E9	25.96173755166686
2.261103332E9	28.46676522946022
2.2650026815E9	29.655358182877112
2.268130072E9	12.095073723685331
2.273612894E9	21.238195871245473
2.279867675E9	28.314678709525076
2.286122456E9	26.471028151030584
2.292377237E9	25.062117321746
2.298632018E9	9.031238073962376
2.304886799E9	23.777887348454087
2.31114158E9	26.085944085417253
2.317396361E9	18.383046526449967
2.323651142E9	23.10609109951945
2.329905923E9	24.515441322972702
2.336160704E9	24.407095688204066
2.342415485E9	20.60480093676815
2.348670266E9	25.227339053288976
2.354925047E9	21.21610584224915
2.361179828E9	27.552509244585313
2.367434609E9	22.24856998654105
2.37368939E9	28.575184569144124
2.379944171E9	15.934981934030072
2.386198952E9	22.456832515767346
2.390520289E9	27.263580225377666
2.3936476795E9	7.109700138725857
2.398708514E9	4.699672932465946
2.404963295E9	8.318181818181818
2.411218076E9	10.327316903852829
2.417472857E9	9.349690328727966
2.423727638E9	0.0
2.429982419E9	15.70532807949289
2.4341859365E9	20.88593824988002
2.435481448E9	29.25945945945946
2.4359472775E9	22.052208835341364
2.436222009E9	0.0
2.436331585E9	3.4956521739130433
2.436496635E9	27.916666666666668
2.4366169265E9	0.0
2.4366941585E9	20.03942652329749
2.436766E9	0.0
2.436819353E9	0.0
2.4368591105E9	0.0
2.4368962735E9	0.0
2.437000557E9	15.971937398812736
2.4371043535E9	8.814814814814815
2.4371402335E9	0.0
2.4371709435E9	0.0
2.4372216E9	0.0
2.4372766875E9	0.0
2.437307417E9	0.0
2.437341641E9	0.0
2.437383161E9	0.0
2.4374214205E9	0.0
2.437484921E9	0.0
2.437576736E9	20.294117647058822
2.437636852E9	0.0
2.4376745905E9	40.0
2.437712009E9	0.0
2.437735584E9	0.0
2.437913251E9	27.012698412698413
2.43809403E9	0.0
2.4381238925E9	0.0
2.4381572085E9	0.0
2.438241299E9	0.0
2.4383359355E9	0.0
2.438381819E9	0.0
2.4384200785E9	3.0
2.438465326E9	19.00826446280992
2.43849888E9	0.0
2.43853909E9	0.0
2.438582229E9	0.0
2.438624202E9	32.36363636363637
2.4386758175E9	0.0
2.438769837E9	0.0
2.4388550795E9	0.0
2.438891209E9	0.0
2.4389283575E9	34.97106109324759
2.438968857E9	0.0
2.4390188965E9	0.0
2.439053632E9	40.0
2.439076635E9	0.0
2.4391731955E9	0.0
2.439271694E9	0.0
2.4393246785E9	33.67088607594937
2.4393802465E9	0.0
2.4394454115E9	0.0
2.4395097875E9	0.0
2.4395368235E9	0.14912280701754385
2.439599951E9	0.0
2.440694938E9	29.741728250660145
2.4417602125E9	0.0
2.4419836755E9	29.34022988505747
2.442198178E9	0.0
2.4422277495E9	0.0
2.4422609315E9	0.0
2.4422979225E9	0.0
2.442355235E9	0.0
2.4424025565E9	0.0
2.4424323675E9	0.0
2.442474497E9	0.0
2.442511597E9	0.0
2.442551107E9	0.0
2.4426250395E9	6.204081632653061
2.4427040125E9	14.222222222222221
2.442770739E9	0.0
2.442820715E9	0.0
2.442915919E9	0.0
2.4430297595E9	36.666666666666664
2.4431275735E9	0.0
2.443208577E9	0.0
2.443241863E9	0.0
2.443281632E9	0.0
2.443395462E9	0.7692307692307693
2.44351704E9	0.0
2.4435568565E9	0.0
2.443613901E9	2.303030303030303
2.443673718E9	0.0
2.4437338475E9	5.62962962962963
2.443817586E9	0.0
2.443876631E9	0.0
2.443912022E9	29.0
2.44393216E9	0.0
2.444160861E9	17.7695766204571
2.4444234175E9	27.33812949640288
2.444477733E9	0.0
2.4445106145E9	0.0
2.4446832505E9	5.066666666666666
2.4448498015E9	0.0
2.4448967405E9	0.0
2.44495272E9	2.888888888888889
2.445297621E9	26.111969111969113
2.445747526E9	15.656392694063927
2.44588364E9	3.0
2.4459039345E9	0.0
2.4459362935E9	0.0
2.4459849065E9	0.0
2.4460381985E9	0.0
2.446082784E9	0.0
2.446114504E9	0.0
2.446153886E9	0.0
2.446192627E9	0.0
2.4462487E9	25.666877370417193
2.4463541845E9	22.486312399355878
2.4464326925E9	2.4558058925476605
2.4464881335E9	0.0
2.4465386305E9	0.0
2.4465811345E9	0.0
2.4466226795E9	0.0
2.4466874535E9	0.0
2.446751977E9	26.666666666666668
2.4467935945E9	0.0
2.44683256E9	0.0
2.446892003E9	0.0
2.4469761495E9	0.0
2.447033892E9	0.0
2.4470751885E9	8.50632911392405
2.4471149275E9	0.0
2.447169335E9	2.015810276679842
2.4477813385E9	3.1780277672672237
2.4483690695E9	0.0
2.448394737E9	0.0
2.448431991E9	0.0
2.448472176E9	0.0
2.4485328275E9	0.0
2.448585362E9	0.0
2.448827071E9	18.696927374301676
2.449071171E9	0.0
2.449109857E9	0.0
2.449143628E9	0.0
2.4491619705E9	1.770529994175888
2.449253137E9	21.436477987421384
2.4493559315E9	3.0
2.449491079E9	0.32171581769436997
2.449617197E9	34.7
2.449638633E9	5.389623103279491
2.4496623465E9	0.0
2.4496906345E9	40.0
2.4498017735E9	23.58974358974359
2.449908544E9	0.0
2.449958816E9	10.04639175257732
2.450012049E9	31.549295774647888
2.4500918715E9	3.504302925989673
2.4502351925E9	20.0
2.4503224265E9	0.0
2.4503520895E9	0.0
2.4503901925E9	0.0
2.4504392215E9	18.364741641337385
2.450483764E9	0.0
2.4505260615E9	0.0
2.4505866755E9	26.530718954248368
2.4506321305E9	0.0
2.45066065E9	0.0
2.450692343E9	0.0
2.450721274E9	0.0
2.4507515595E9	0.0
2.4509958385E9	26.142045454545453
2.4512407935E9	0.0
2.4513454085E9	21.503067484662576
2.451443506E9	0.0
2.45147322E9	0.0
2.451509764E9	0.0
2.4515406605E9	0.0
2.451563948E9	0.0
2.451612253E9	0.0
2.4516958025E9	0.0
2.4517651215E9	0.0
2.4518244405E9	0.0
2.451867533E9	0.0
2.4518761985E9	0.0
2.4518922755E9	0.0
2.451937953E9	0.0
2.4520175765E9	2.926829268292683
2.452272439E9	4.386422976501305
2.452487096E9	0.0
2.4525227715E9	4.507042253521127
2.4525659085E9	12.063492063492063
2.452606425E9	0.0
2.4526421775E9	0.0
2.452662285E9	0.0
2.4527027355E9	1.1465798045602607
2.4527511755E9	0.0
2.452786276E9	0.0
2.4528150735E9	0.0
2.452845391E9	0.0
2.4528834135E9	40.0
2.4529142885E9	6.0
2.4539889335E9	28.572631443630286
2.455061236E9	40.0
2.4550812075E9	42.0
2.4551044145E9	18.591346153846153
2.4551295925E9	40.0
2.455187996E9	0.5891046073601854
2.4552520915E9	0.0
2.455311046E9	15.17915309446254
2.4553601185E9	40.0
2.455383787E9	5.409252669039146
2.455448601E9	0.0
2.456813465E9	25.773635757171448
2.4587350945E9	27.49204395794201
2.4593643125E9	0.0
2.4594118945E9	0.0
2.459461587E9	0.7669939340879245
2.459499375E9	0.0
2.459527583E9	27.6
2.45957549E9	35.6
2.459641151E9	0.0
2.4597028055E9	20.82191780821918
2.4597401855E9	2.7132101803224504
2.459873351E9	8.99696048632219
2.460006323E9	0.0
2.4600241585E9	0.0
2.4600670475E9	0.0
2.4602155585E9	33.38751814223512
2.460353567E9	0.0
2.460420762E9	0.0
2.460478373E9	32.82051282051282
2.460507487E9	0.0
2.4606103E9	23.87434554973822
2.4607365385E9	3.6115702479338845
2.460797819E9	0.0
2.460832386E9	0.0
2.460860405E9	0.0
2.460894868E9	0.0
2.461555367E9	22.348039215686274
2.4622610795E9	10.0
2.462358659E9	9.0
2.4624188285E9	1.496842105263158
2.4624577405E9	0.608570339306138
2.462507482E9	52.5
2.4625567555E9	19.333333333333332
2.4626470705E9	1.5384615384615385
2.4627360195E9	0.0
2.462757159E9	0.0
2.462775298E9	0.0
2.4627977195E9	0.0
2.4628284705E9	0.0
2.4629254145E9	13.333333333333334
2.4632378965E9	29.16484076433121
2.4634859155E9	33.044585987261144
2.4635166735E9	0.0
2.4635499615E9	8.813559322033898
2.463621386E9	40.0
2.463686502E9	40.0
2.463747975E9	0.0
2.4638951165E9	7.220902612826603
2.4640080855E9	0.0
2.4640344775E9	0.0
2.4640636635E9	0.0
2.4640934275E9	40.0
2.464115347E9	1.0019880715705765
2.4641470735E9	13.565217391304348
2.4641831055E9	0.0
2.464217489E9	0.0
2.464252411E9	0.9629629629629629
2.4642809655E9	0.0
2.464307111E9	1.221904266389178
2.464351491E9	5.412698412698413
2.46441294E9	0.0
2.464472782E9	0.0
2.464567508E9	0.0
2.464667165E9	12.129807692307692
2.464725743E9	0.0
2.464766986E9	40.0
2.464804586E9	2.1354466858789625
2.4648337145E9	0.0
2.464898893E9	0.0
2.4649661855E9	0.0
2.464996687E9	0.0
2.465048669E9	0.0
2.465101128E9	0.0
2.4652866375E9	35.888172043010755
2.465480783E9	46.0
2.465523544E9	0.0
2.4655749875E9	0.0
2.4656351915E9	0.0
2.4656685705E9	0.0
2.465716166E9	23.0
2.465765498E9	0.0
2.465945896E9	0.0
2.466140228E9	0.0
2.4661756655E9	0.0
2.4661992735E9	0.0
2.466281223E9	1.5491803278688525
2.466362446E9	0.0
2.4663877685E9	0.0
2.466442229E9	16.557471264367816
2.4665602875E9	8.0
2.466658048E9	0.0
2.466703826E9	0.0
2.466745126E9	0.0
2.4668071015E9	0.0
2.46688518E9	0.0
2.467037447E9	5.7929564411492125
2.467181639E9	0.0
2.467219048E9	0.0
2.4672616905E9	0.0
2.4673575785E9	0.0
2.467430665E9	3.9034927531893238
2.4674942E9	0.0
2.4675799265E9	0.0
2.467645311E9	16.851441241685144
2.4677022645E9	0.0
2.4677513005E9	0.0
2.467809639E9	0.0
2.4679084365E9	9.220338983050848
2.468047528E9	8.421052631578947
2.4681950265E9	20.132450331125828
2.4683142755E9	0.0
2.4684182815E9	0.0
2.4684976755E9	0.0
2.4687344355E9	12.993288590604028
2.468978526E9	0.0
2.4690397585E9	0.0
2.4691048855E9	0.0
2.4693658865E9	33.83303730017762
2.469671577E9	12.063492063492063
2.4697747485E9	10.92
2.4698301035E9	0.0
2.4698759745E9	0.0
2.4699046215E9	0.0
2.47027602E9	20.80328596802842
2.4715969305E9	23.947662247034195
2.472562919E9	0.0
2.4725864015E9	0.0
2.472632498E9	0.0
2.4726790555E9	0.0
2.4727199355E9	0.0
2.4727572705E9	0.0
2.472803104E9	8.342342342342342
2.4728620585E9	7.5266865926558495
2.4729030845E9	40.0
2.472935294E9	19.75
2.4731442225E9	30.716189207195203
2.473370159E9	0.0
2.473478356E9	17.00854700854701
2.473565872E9	0.0
2.4735955945E9	0.0
2.473639085E9	15.374468085106383
2.4736991615E9	40.0
2.4737435485E9	0.0
2.4737699885E9	0.0
2.4738076105E9	9.0
2.473851051E9	0.0
2.4739598715E9	0.0
2.4740919655E9	0.0
2.4741492435E9	0.0
2.474210067E9	0.0
2.474280647E9	16.080944350758852
2.47434537E9	36.857142857142854
2.4744065845E9	28.432183908045978
2.474459575E9	26.666666666666668
2.47451246E9	0.0
2.4745473155E9	7.203791469194313
2.4746258115E9	26.194986072423397
2.4746986435E9	31.1864406779661
2.4747544735E9	0.0
2.474823029E9	0.0
2.475177273E9	15.705821205821206
2.475528473E9	18.536585365853657
2.47556256E9	0.0
2.475589468E9	0.0
2.4756138075E9	0.0
2.4756554225E9	0.0
2.475730982E9	28.67924528301887
2.4757911715E9	0.0
2.47581765E9	0.0
2.47591862E9	15.251824817518248
2.476040671E9	0.0
2.4761056135E9	12.537313432835822
2.4761651295E9	0.0
2.4762116045E9	26.666666666666668
2.4762661095E9	32.666666666666664
2.476318364E9	4.725
2.4763761195E9	28.573948439620082
2.4764339E9	0.0
2.4764660815E9	0.0
2.476518203E9	0.0
2.4765664455E9	12.37410071942446
2.4766289355E9	6.083650190114068
2.476687908E9	0.0
2.476716172E9	0.0
2.476786027E9	0.0
2.4768532775E9	0.0
2.4768818505E9	40.0
2.4769194115E9	0.0
2.4769566735E9	0.0
2.476979742E9	13.333333333333334
2.4770402325E9	0.0
2.477104581E9	40.0
2.477149404E9	0.0
2.4772185245E9	0.0
2.4774112495E9	3.8818565400843883
2.477579022E9	0.0
2.477648046E9	0.0
2.477721887E9	0.0
2.4777598375E9	0.0
2.4778210295E9	0.0
2.4779007075E9	24.949152542372882
2.477973489E9	31.631778058007566
2.4780226875E9	0.0
2.4780929165E9	0.0
2.478171563E9	0.0
2.4782058265E9	0.0
2.478260187E9	0.0
2.478386067E9	26.409033560434015
2.478498242E9	0.0
2.4785487045E9	0.0
2.4785820975E9	0.0
2.4786327915E9	0.0
2.478684493E9	26.20689655172414
2.4787422225E9	0.0
2.4788230635E9	0.0
2.478937111E9	16.0
2.4790437355E9	0.0
2.479094515E9	0.0
2.4791345205E9	0.0
2.479335362E9	11.401273885350319
2.4795278015E9	0.0
2.4795648885E9	0.0
2.479682681E9	30.070921985815602
2.4799235075E9	22.31279872543813
2.4800933745E9	5.738983050847458
2.4807048765E9	17.16018795386587
2.481320752E9	0.0
2.4813665385E9	0.0
2.48140226E9	3.0
2.481440279E9	12.40990099009901
2.4816421655E9	2.743682310469314
2.4818638935E9	0.0
2.4819734265E9	0.0
2.482114218E9	0.3300970873786408
2.4822176175E9	0.0
2.482257951E9	40.0
2.4823043185E9	10.979133226324237
2.482356838E9	0.0
2.4824194285E9	0.0
2.4824922495E9	27.38563829787234
2.482530206E9	40.0
2.48254927E9	0.0
2.4825740585E9	27.67391304347826
2.4825954025E9	40.0
2.482749547E9	10.09966777408638
2.482915026E9	0.0
2.4830099305E9	8.141592920353983
2.483098542E9	12.0
2.4831297665E9	0.0
2.4832225995E9	0.0
2.483307695E9	0.0
2.4833678925E9	24.5
2.483526776E9	21.264367816091955
2.483800348E9	14.044776119402986
2.483973853E9	0.0
2.484000743E9	0.0
2.484111909E9	0.0
2.484235197E9	26.20689655172414
2.484297764E9	0.0
2.484386087E9	26.20689655172414
2.4844595665E9	0.0
2.484702679E9	16.579804560260587
2.4849635415E9	0.0
2.485717932E9	20.82171052631579
2.4864486425E9	0.0
2.4864913895E9	0.0
2.486552132E9	0.0
2.486590931E9	40.0
2.486615905E9	0.0
2.4867479825E9	19.317254174397032
2.486881635E9	37.58620689655172
2.4869431535E9	8.251428571428571
2.4871683075E9	14.31740412979351
2.4873714075E9	0.0
2.487518213E9	0.0
2.487672354E9	46.07536231884058
2.487750574E9	0.0
2.4878108015E9	0.0
2.4878315905E9	32.666666666666664
2.487852435E9	0.0
2.488070908E9	1.900647948164147
2.4883408915E9	28.81516587677725
2.4884297525E9	11.604074402125775
2.488929389E9	21.779932137663597
2.489988178E9	24.393475037073653
2.4905832505E9	0.0
2.490620518E9	27.5
2.490711051E9	3.0
2.4907818615E9	0.0
2.490827011E9	26.333333333333332
2.490887993E9	0.0
2.4910078605E9	8.539325842696629
2.491120062E9	0.0
2.4911550945E9	0.0
2.491191665E9	3.1313131313131315
2.4913858835E9	25.90190735694823
2.4915908405E9	24.45028142589118
2.4916947605E9	0.0
2.491887503E9	2.888135593220339
2.4920469715E9	7.308411214953271
2.4921081355E9	13.333333333333334
2.4921358895E9	0.0
2.4922377785E9	0.0
2.4923567155E9	0.0
2.492417984E9	20.459016393442624
2.492465549E9	0.0
2.4924956795E9	24.0
2.4925470565E9	0.0
2.4925966285E9	0.0
2.4926257805E9	0.0
2.4926562885E9	40.0
2.492734282E9	0.0
2.49280396E9	0.0
2.4928324715E9	4.390243902439025
2.492949622E9	7.113207547169812
2.493096672E9	23.00315457413249
2.4931610665E9	40.0
2.4932022275E9	26.550218340611355
2.4932578605E9	43.07692307692308
2.493324002E9	24.102564102564102
2.4938176615E9	12.264150943396226
2.4942911705E9	12.0
2.494327711E9	0.0
2.4943613185E9	0.0
2.4944029985E9	0.0
2.494444616E9	40.0
2.4944797095E9	40.0
2.494568799E9	26.76038338658147
2.494699606E9	0.0
2.4950789155E9	14.861736334405144
