#Position (bp)	Coverage
2.136007712E9	0.021037826903931568
2.142262493E9	0.013413099515394704
2.145843736E9	0.037388799224417624
2.1489711265E9	0.0072899655811886725
2.154772055E9	0.005501071900039346
2.161026836E9	0.003482456060412027
2.167281617E9	0.002704491172432736
2.173536398E9	0.007740318965604072
2.179791179E9	0.011553561987222254
2.18604596E9	0.01941075155149317
2.192300741E9	0.008123385934695396
2.198555522E9	0.01972651000890359
2.204810303E9	0.023506178713531296
2.2088646815E9	0.03653121723258553
2.211992072E9	0.027806958045175825
2.217319865E9	0.009910498864788392
2.223574646E9	0.004714313738562549
2.229829427E9	0.00515893362213641
2.236084208E9	0.0037676778771311096
2.242338989E9	0.0017717646708973504
2.24859377E9	0.0038017318272214485
2.254848551E9	0.008277508037451671
2.261103332E9	0.010597653219193445
2.2650026815E9	0.013345268336789907
2.268130072E9	0.004981252904191865
2.273612894E9	0.008170549856182015
2.279867675E9	0.00541649659676334
2.286122456E9	0.0026295085311540084
2.292377237E9	0.001618921589740712
2.298632018E9	0.01717614093922713
2.304886799E9	0.0055122633390361706
2.31114158E9	0.004552037873108587
2.317396361E9	0.0015050886673730064
2.323651142E9	0.0038925423607956856
2.329905923E9	0.0016048523521447033
2.336160704E9	0.0012347354767497055
2.342415485E9	0.0013653555576126487
2.348670266E9	0.0027391846333228932
2.354925047E9	0.004737016371956108
2.361179828E9	0.0030264848601413864
2.367434609E9	0.0019006260970607924
2.37368939E9	0.005478848899745651
2.379944171E9	0.008230184238265097
2.386198952E9	0.009125819113411005
2.390520289E9	0.0240069383343391
2.3936476795E9	0.0024233957642424606
2.398708514E9	0.004448277245838024
2.404963295E9	3.9745596208724175E-4
2.411218076E9	4.606076535693256E-4
2.417472857E9	3.35583292204795E-4
2.423727638E9	2.8921875921794865E-4
2.429982419E9	9.332061346352495E-4
2.4341859365E9	0.0029043969717328904
2.435481448E9	0.0012649024885532023
2.4359472775E9	0.002020734849560754
2.436222009E9	0.0
2.436331585E9	0.0014146968550673826
2.436496635E9	0.0034383748903122594
2.4366169265E9	0.0026005310558156088
2.4366941585E9	0.0034274342153755434
2.436766E9	6.101379232831842E-4
2.436819353E9	0.001710748452447946
2.4368591105E9	0.006184098033627814
2.4368962735E9	9.684983178713427E-4
2.437000557E9	0.010943064176081166
2.4371043535E9	0.0021169829073231926
2.4371402335E9	0.0022687921666965194
2.4371709435E9	0.0
2.4372216E9	0.0013489392432314588
2.4372766875E9	0.0010330578512396695
2.437307417E9	0.0
2.437341641E9	8.681150480890046E-4
2.437383161E9	0.0020373341482669925
2.4374214205E9	8.590142811124234E-4
2.437484921E9	5.125405296994952E-4
2.437576736E9	0.002897284860621425
2.437636852E9	0.0
2.4376745905E9	7.735211496966983E-4
2.437712009E9	0.0
2.437735584E9	0.0
2.437913251E9	0.0037736414142170442
2.43809403E9	0.0
2.4381238925E9	0.0
2.4381572085E9	0.0
2.438241299E9	0.0028440772092118163
2.4383359355E9	0.0
2.438381819E9	0.001107879795042238
2.4384200785E9	9.65012124511308E-4
2.438465326E9	0.019328687526207543
2.43849888E9	0.0022317495742056733
2.43853909E9	5.994352688782674E-4
2.438582229E9	0.0
2.438624202E9	0.003422806701495226
2.4386758175E9	0.0
2.438769837E9	0.0
2.4388550795E9	0.0
2.438891209E9	0.0
2.4389283575E9	0.011668042320102049
2.438968857E9	7.360382739902475E-4
2.4390188965E9	8.308916779638781E-4
2.439053632E9	0.0016008762691157264
2.439076635E9	0.0
2.4391731955E9	6.789502025144569E-4
2.439271694E9	7.267163893669917E-4
2.4393246785E9	0.003958709160152335
2.4393802465E9	0.0024271844660194173
2.4394454115E9	7.675372154557757E-4
2.4395097875E9	0.0
2.4395368235E9	0.009368066398224998
2.439599951E9	0.00306131459913459
2.440694938E9	0.05404737514349465
2.4417602125E9	0.0
2.4419836755E9	0.0010755772264448588
2.442198178E9	0.0
2.4422277495E9	0.004396621543445563
2.4422609315E9	0.0
2.4422979225E9	0.0018013747333491348
2.442355235E9	0.0
2.4424025565E9	0.0
2.4424323675E9	0.0010691185117870316
2.442474497E9	0.003372825274842566
2.442511597E9	0.010418570645220252
2.442551107E9	0.0036775379850962934
2.4426250395E9	0.002546777546777547
2.4427040125E9	0.0036439607423962685
2.442770739E9	0.0
2.442820715E9	0.0
2.442915919E9	1.911656789773253E-4
2.4430297595E9	0.001831557739857749
2.4431275735E9	0.0011682422565521481
2.443208577E9	0.0
2.443241863E9	0.0
2.443281632E9	0.002630229810757194
2.443395462E9	8.534056904653796E-4
2.44351704E9	0.0012591328550837489
2.4435568565E9	0.0
2.443613901E9	0.006960923904445499
2.443673718E9	0.0
2.4437338475E9	0.002829002514668902
2.443817586E9	5.275066979468884E-4
2.443876631E9	0.0016502725121056174
2.443912022E9	0.003073314731691536
2.44393216E9	0.0
2.444160861E9	0.01812132939538989
2.4444234175E9	0.0033390184726993202
2.444477733E9	0.0
2.4445106145E9	0.005100272344639762
2.4446832505E9	9.839872475252722E-4
2.4448498015E9	0.0
2.4448967405E9	0.004492978768771513
2.44495272E9	0.0025269432625645233
2.445297621E9	0.0036223719932059156
2.445747526E9	0.003417749669344424
2.44588364E9	0.0025127206482819272
2.4459039345E9	0.0
2.4459362935E9	0.0
2.4459849065E9	0.001329182552730071
2.4460381985E9	0.0
2.446082784E9	0.0010059097196026656
2.446114504E9	0.0
2.446153886E9	0.0
2.446192627E9	0.001875586120662707
2.4462487E9	0.017626151772085614
2.4463541845E9	0.00512308606124604
2.4464326925E9	0.016117318435754188
2.4464881335E9	0.0
2.4465386305E9	0.0
2.4465811345E9	0.0013029646676594017
2.4466226795E9	0.0015837292656497458
2.4466874535E9	7.200106106826838E-4
2.446751977E9	0.004852509258076874
2.4467935945E9	0.002561012353118409
2.44683256E9	0.0
2.446892003E9	0.0
2.4469761495E9	0.0
2.447033892E9	0.0
2.4470751885E9	0.009105578607653297
2.4471149275E9	7.817036673069192E-4
2.447169335E9	0.003950594150622258
2.4477813385E9	0.11847588636218648
2.4483690695E9	0.0
2.448394737E9	0.0
2.448431991E9	0.001474048979802943
2.448472176E9	0.0
2.4485328275E9	0.0010929373633828297
2.448585362E9	0.0
2.448827071E9	0.001563486049817557
2.449071171E9	0.0
2.449109857E9	0.0012096004074443477
2.449143628E9	0.0037220236054654977
2.4491619705E9	0.10555760481986967
2.449253137E9	0.004787224433511776
2.4493559315E9	8.349779869439805E-4
2.449491079E9	0.001616306933653417
2.449617197E9	0.03540977496156176
2.449638633E9	0.3817086272128544
2.4496623465E9	0.0
2.4496906345E9	0.0012435368806859087
2.4498017735E9	4.068433131650323E-4
2.449908544E9	0.0
2.449958816E9	0.00246433697902773
2.450012049E9	0.007677612370688101
2.4500918715E9	0.0044047853709572255
2.4502351925E9	4.911464391883158E-4
2.4503224265E9	0.0
2.4503520895E9	0.0
2.4503901925E9	0.0015570367132867133
2.4504392215E9	0.005353946297803092
2.450483764E9	0.0
2.4505260615E9	0.0013342696629213484
2.4505866755E9	0.01190328001493745
2.4506321305E9	0.0
2.45066065E9	0.0
2.450692343E9	0.0
2.450721274E9	0.0
2.4507515595E9	0.0
2.4509958385E9	0.0015545643245153027
2.4512407935E9	0.0
2.4513454085E9	0.003786734812405622
2.451443506E9	0.0
2.45147322E9	0.0
2.451509764E9	0.001008626410086264
2.4515406605E9	0.0
2.451563948E9	0.0
2.451612253E9	0.0010518792226882256
2.4516958025E9	3.2276805887289394E-4
2.4517651215E9	0.0014006828328810294
2.4518244405E9	5.209332931209388E-4
2.451867533E9	0.0
2.4518761985E9	0.0
2.4518922755E9	0.0013897797733589908
2.451937953E9	0.001327160981467145
2.4520175765E9	8.545761510723889E-4
2.452272439E9	9.256327775508675E-4
2.452487096E9	0.0029595316219520043
2.4525227715E9	0.013994409403669725
2.4525659085E9	0.004135757894045821
2.452606425E9	0.002254434710384243
2.4526421775E9	0.0016238418187028369
2.452662285E9	0.0
2.4527027355E9	0.0049818252628845905
2.4527511755E9	0.0
2.452786276E9	0.0
2.4528150735E9	0.0
2.452845391E9	0.0010003948927208108
2.4528834135E9	9.984235417761428E-4
2.4529142885E9	8.442380751371887E-4
2.4539889335E9	0.007319345126082047
2.455061236E9	0.004051565377532229
2.4550812075E9	0.0019104021396503963
2.4551044145E9	0.00816454702465065
2.4551295925E9	0.001527331189710611
2.455187996E9	0.03754065726065248
2.4552520915E9	0.0
2.455311046E9	0.0037601812725825217
2.4553601185E9	0.002303030303030303
2.455383787E9	0.009112429873204268
2.455448601E9	0.0017511716654351106
2.456813465E9	0.028487949350364528
2.4587350945E9	0.03820519630923137
2.4593643125E9	0.0
2.4594118945E9	0.0
2.459461587E9	0.3176914671699613
2.459499375E9	0.0030109742086288182
2.459527583E9	0.006094627105052125
2.45957549E9	0.002939401909064187
2.459641151E9	5.698603842058695E-4
2.4597028055E9	0.001289160456327482
2.4597401855E9	1.5015440608801147
2.459873351E9	0.001325559938274838
2.460006323E9	0.0
2.4600241585E9	0.0010600312430261102
2.4600670475E9	5.600259380434462E-4
2.4602155585E9	0.00300652796201913
2.460353567E9	0.0
2.460420762E9	4.3408231571492216E-4
2.460478373E9	0.0056356345507749
2.460507487E9	0.0
2.4606103E9	0.0010909360917071723
2.4607365385E9	0.0031266957802527197
2.460797819E9	8.85680756371366E-4
2.460832386E9	0.004755746527053523
2.460860405E9	0.0011850188667477468
2.460894868E9	5.697387340947937E-4
2.461555367E9	0.0019063356848440863
2.4622610795E9	0.0011941611803340509
2.462358659E9	6.188027639856791E-4
2.4624188285E9	0.00905348225517478
2.4624577405E9	5.171937849988169
2.462507482E9	6.745362563237774E-4
2.4625567555E9	0.004913602489558595
2.4626470705E9	7.490013315579227E-4
2.4627360195E9	0.002858460119870908
2.462757159E9	0.0
2.462775298E9	0.0
2.4627977195E9	0.0
2.4628284705E9	0.0
2.4629254145E9	0.0014114151293797201
2.4632378965E9	0.008469565667725453
2.4634859155E9	0.019255534433065553
2.4635166735E9	0.0
2.4635499615E9	0.0031321335669161755
2.463621386E9	3.613025909198954E-4
2.463686502E9	0.006066169134373628
2.463747975E9	7.763895841207899E-4
2.4638951165E9	0.00214365000967443
2.4640080855E9	0.0012862171676144057
2.4640344775E9	0.014974182444061962
2.4640636635E9	0.0
2.4640934275E9	0.001557632398753894
2.464115347E9	0.025870493236640438
2.4641470735E9	0.0026130424903431037
2.4641831055E9	0.0027803521779425394
2.464217489E9	0.0028000884238449635
2.464252411E9	0.010195324568329271
2.4642809655E9	0.0013582100221602687
2.464307111E9	1.1067330234853783
2.464351491E9	0.0019550948841683866
2.46441294E9	7.185505808283861E-4
2.464472782E9	6.205804059902341E-4
2.464567508E9	3.977569626966362E-4
2.464667165E9	0.005851325690976862
2.464725743E9	0.001649985888278587
2.464766986E9	0.0010432395332875771
2.464804586E9	0.01789813023855577
2.4648337145E9	0.0
2.464898893E9	0.0010191657271702368
2.4649661855E9	0.0
2.464996687E9	0.0
2.465048669E9	5.999610025348353E-4
2.465101128E9	0.0
2.4652866375E9	0.0013973531426922938
2.465480783E9	0.0014409481438786723
2.465523544E9	0.0037996200379962005
2.4655749875E9	0.0036770759014324132
2.4656351915E9	6.3125999494992E-4
2.4656685705E9	0.0
2.465716166E9	0.0030016983293179034
2.465765498E9	0.0
2.465945896E9	5.915602104771229E-4
2.466140228E9	0.0016411270390509144
2.4661756655E9	0.0
2.4661992735E9	0.0014117996730569177
2.466281223E9	0.0017812429279545636
2.466362446E9	0.0
2.4663877685E9	0.0
2.466442229E9	0.004155769713036936
2.4665602875E9	0.0012468991586711993
2.466658048E9	0.0031754861738868415
2.466703826E9	0.0016524487224505815
2.466745126E9	0.0
2.4668071015E9	0.0
2.46688518E9	5.723494946756435E-4
2.467037447E9	0.022654645777081647
2.467181639E9	6.966144537547519E-4
2.467219048E9	0.0
2.4672616905E9	6.423982869379015E-4
2.4673575785E9	0.0
2.467430665E9	15.478056530085391
2.4674942E9	3.393978367853666E-4
2.4675799265E9	0.0
2.467645311E9	0.006327249259950336
2.4677022645E9	0.0
2.4677513005E9	0.0
2.467809639E9	6.205804059902341E-4
2.4679084365E9	0.0021633592936448572
2.468047528E9	0.002545462237609381
2.4681950265E9	0.001971588238366324
2.4683142755E9	0.0
2.4684182815E9	2.934224468171815E-4
2.4684976755E9	0.0021053797994348717
2.4687344355E9	0.001703160792095505
2.468978526E9	0.0
2.4690397585E9	0.0010319917440660474
2.4691048855E9	0.0
2.4693658865E9	0.00242958308699461
2.469671577E9	8.517714818795757E-4
2.4697747485E9	0.003423719528896193
2.4698301035E9	7.26660802386507E-4
2.4698759745E9	0.0
2.4699046215E9	0.0
2.47027602E9	0.00621283369496697
2.4715969305E9	0.0037378643309144595
2.472562919E9	0.0
2.4725864015E9	5.963965095109548E-4
2.472632498E9	0.0
2.4726790555E9	0.0
2.4727199355E9	0.0015516537362188648
2.4727572705E9	0.0
2.472803104E9	0.0033648089485729875
2.4728620585E9	0.0901948702148964
2.4729030845E9	0.0012616201859229747
2.472935294E9	0.004664859033791073
2.4731442225E9	0.00391335860547818
2.473370159E9	0.0017126546146527116
2.473478356E9	7.90118787944273E-4
2.473565872E9	0.0
2.4735955945E9	0.0
2.473639085E9	0.0043127970783093834
2.4736991615E9	0.0012030945419103313
2.4737435485E9	0.0
2.4737699885E9	0.0
2.4738076105E9	9.675858732462506E-4
2.473851051E9	0.0
2.4739598715E9	0.0022016183029381392
2.4740919655E9	8.868272051299543E-4
2.4741492435E9	0.0028945192090820237
2.474210067E9	6.418012520385081E-4
2.474280647E9	0.025718312913368752
2.47434537E9	0.003192089378502598
2.4744065845E9	0.011125888792265589
2.474459575E9	0.0017044689981011618
2.47451246E9	7.971815773909018E-4
2.4745473155E9	0.006845315338697119
2.4746258115E9	0.0028454124659184577
2.4746986435E9	0.006052523594583505
2.4747544735E9	4.34008940584176E-4
2.474823029E9	0.0
2.475177273E9	0.001449797374992653
2.475528473E9	0.004220386525643995
2.47556256E9	0.002797202797202797
2.475589468E9	0.0
2.4756138075E9	0.0
2.4756554225E9	0.0
2.475730982E9	0.0011513354404944225
2.4757911715E9	0.0
2.47581765E9	0.0
2.47591862E9	0.0030908937082264024
2.476040671E9	0.0
2.4761056135E9	0.002124353974444339
2.4761651295E9	6.791292847696322E-4
2.4762116045E9	0.006162828413882582
2.4762661095E9	0.0016663426555947455
2.476318364E9	0.0024619172180335436
2.4763761195E9	0.017755613375734797
2.4764339E9	0.0
2.4764660815E9	0.0011942925388145076
2.476518203E9	0.0011045909561615463
2.4765664455E9	0.011554447215295095
2.4766289355E9	0.0026060245739199365
2.476687908E9	0.0022320117474302495
2.476716172E9	0.0
2.476786027E9	0.0010378516470905227
2.4768532775E9	0.0012247040298594507
2.4768818505E9	0.003325748293366007
2.4769194115E9	0.0
2.4769566735E9	0.0018873011593421407
2.476979742E9	0.00477326968973747
2.4770402325E9	4.016560588271643E-4
2.477104581E9	0.004810278806291339
2.477149404E9	0.005047633813978328
2.4772185245E9	9.35232062249046E-4
2.4774112495E9	0.0015527950310559005
2.477579022E9	0.0
2.477648046E9	6.031978767434739E-4
2.477721887E9	9.768804949527841E-4
2.4777598375E9	0.0033909611429206736
2.4778210295E9	0.0018980163414577692
2.4779007075E9	0.004043865661411926
2.477973489E9	0.010920909479018909
2.4780226875E9	0.00147378219050574
2.4780929165E9	0.0010028428414461865
2.478171563E9	0.0
2.4782058265E9	0.004400185270958777
2.478260187E9	0.0013524446644850446
2.478386067E9	0.02345706049826277
2.478498242E9	0.0035738136923993287
2.4785487045E9	0.0
2.4785820975E9	0.0
